PROGRAM NUMBER,PROGRAM NAME,STREET ADDRESS,CITY,STATE,ZIP CODE,COUNTY,PHONE,EMAIL,PROGRAM TYPE,SUTQ RATING,LICENSE/CERTIFICATION/REGISTRATION BEGIN DATE,LICENSE/CERTIFICATION/REGISTRATION END DATE,ADMINISTRATOR 1 NAME,ADMINISTRATOR 2 NAME,ADMINISTRATOR 3 NAME,PFCC AGREEMENT
2220027217,OH MY BABY FAMILY CHILD CARE,9586 IDLEWOOD DR,BROOKLYN,OH,44144,CUYAHOGA,216-832-4348,ohmybaby.services@gmail.com,Licensed Type B Family Child Care Home,3,2023-05-01,,,,,Y
2170015760,OHCAC BARBARA HAXTON EARLY CHILDHOOD CENTER,255 HEDGES STREET,MANSFIELD,OH,44902,RICHLAND,419-589-3337,melissac@ohcac.org,Licensed Child Care Center,3,2017-08-28,,Becky Nolen,Melissa Conley,Shannon Ayers,N
500355,OHCAC BUCYRUS HEAD START,740 TIFFIN STREET,BUCYRUS,OH,44820,CRAWFORD,419-468-5121,melissac@ohcac.org,Licensed Child Care Center,3,2003-03-30,,Amy McClain,Kathryn Guzman-Walle,,N
400744,OHCAC BUEHRER CENTER,180 FAIRFAX ROAD,MARION,OH,43302,MARION,740-375-0379,melissac@ohcac.org,Licensed Child Care Center,3,2014-09-02,,Reina Riegel,Patty Brown,,N
409003,OHCAC GALION 1 AND 2 HEAD START,525 DAWSETT AVENUE,GALION,OH,44833,CRAWFORD,419-468-8415,melissac@ohcac.org,Licensed Child Care Center,3,2003-08-31,,Kathryn Guzman-Walle,Joyce Branam,,N
408210,OHCAC JAN HULSE EARLY CHILDHOOD CENTER,2387 HARDING HWY EAST,MARION,OH,43302,MARION,740-387-1039,melissac@ohcac.org,Licensed Child Care Center,3,2003-10-18,,Amanda Holsinger,,,N
2240030764,OHCRS SMALL STEPS BIG DREAMS,1100 CLEVELAND AVE NW,CANTON,OH,44702,STARK,234-804-3030,smallsteps.bigdreams@outlook.com,Licensed Child Care Center,3,2024-09-27,,Tamiko Spencer,Robyn Hairston,Aja Bryant,Y
2170016144,OHCRS SMALL STEPS BIG DREAMS,1433 WHIPPLE AVE NW,CANTON,OH,44708,STARK,234-804-3030,smallsteps.bigdreams@outlook.com,Licensed Child Care Center,3,2018-03-12,,Tamiko Spencer,Aja Bryant,,Y
1000018914,OHIO AVENUE ELEMENTARY SCHOOL,505 S OHIO AVE,COLUMBUS,OH,43205,FRANKLIN,614-365-6130,test@oclqs.org,Licensed School-Based Preschool,3,2011-09-24,,,,,N
2240030162,OHIO IHSAN ACADEMY,5001 WILCOX RD,DUBLIN,OH,43016,FRANKLIN,380-234-8685,admin@oiacademy.org,Licensed Child Care Center,0,2024-08-26,,Sana Ahmad,,,N
2180017848,"OHIO LEARNING ACADEMY, INC",5475 SANDALWOOD BLVD.,COLUMBUS,OH,43229,FRANKLIN,614-987-5360,ahassan.ohiolearning@gmail.com,Licensed Child Care Center,1,2018-07-16,,Kourie Barrett,,,Y
402543,OHIO NORTHERN UNIVERSITY CHILD DEVELOPMENT CENTER,212 S. UNION STREET,ADA,OH,45810,HARDIN,419-772-2141,ecdc@onu.edu,Licensed Child Care Center,3,1987-01-14,,Heather Graham,,,Y
406568,OHIO UNIVERSITY CHILD DEVELOPMENT CENTER,BUILDING 27,ATHENS,OH,45701,ATHENS,740-593-1819,cdc@ohio.edu,Licensed Child Care Center,0,2001-01-11,,Kristin Barron,,,Y
1000019971,OHIO VALLEY CHRISTIAN SCHOOL,1100 4TH AVE,GALLIPOLIS,OH,45631,GALLIA,740-446-0374,test@oclqs.org,Licensed School-Based Preschool,0,2011-09-24,,,,,N
1000019253,OHIO VALLEY VOICES,6642 BRANCH HILL GUINEA PIKE,LOVELAND,OH,45140,CLERMONT,513-791-1458,msentelik@ohiovalleyvoices.org,Licensed School-Based Preschool,0,2011-09-24,,,,,Y
2220025723,OHIO VALLEY YMCA - MARIETTA,1303 1/2 COLEGATE DRIVE,MARIETTA,OH,45750,WASHINGTON,740-373-2250,tstille@ovymca.org,Licensed Child Care Center,2,2022-03-28,,Trish Stille,,,Y
404929,OHIO WESLEYAN UNIVERSITY EARLY CHILDHOOD CENTER,37 PARK AVENUE,DELAWARE,OH,43015,DELAWARE,740-368-3935,klhall@owu.edu,Licensed Child Care Center,0,1995-02-08,,KELLIE HALL,,,N
2240029646,OHIO WILDLIFE CENTER DAY CAMP,6131 COOK RD,POWELL,OH,43065,DELAWARE,614-407-7785,jhulse@ohiowildlifecenter.org,Registered Day Camp or Approved Day Camp,0,2026-02-17,,,,,N
403871,OHIOHEALTH CHILDREN'S CENTER,835 THOMAS LANE,COLUMBUS,OH,43214,FRANKLIN,614-566-4847,ohiohealth@brighthorizons.com,Licensed Child Care Center,0,1991-10-28,,Hilary Bosiokovic,,,N
2170013080,OHR TORAH CINCINNATI,4131 MATSON AVE,CINCINNATI,OH,45236,HAMILTON,513-351-1482,office@ohrtorahcincinnati.org,Licensed Child Care Center,0,2017-05-15,,Aviva Elzufon,,,Y
965499428,"OKONSKI, KATHLEEN",2635 MASSILLON ST,TOLEDO,OH,43605,LUCAS,419-693-2343,kjok@bex.net,Licensed Type B Family Child Care Home,3,2014-01-01,,,,,Y
300827,OLD BROOKLYN HORIZON EDUCATION CENTER,4140 PEARL RD.,CLEVELAND,OH,44109,CUYAHOGA,216-584-5437,hmohammad@horizonohio.org,Licensed Child Care Center,3,2016-06-20,,Hana Mohammad,Susan Hermsen,,Y
1210024505,OLD FORT ELEMENTARY SCHOOL BETTSVILLE CAMPUS,118 WASHINGTON ST,BETTSVILLE,OH,44815,SENECA,,ksmith@oldfortschools.org,Licensed School-Based Preschool,3,2021-08-24,,,,,Y
1000019033,OLD TRAIL SCHOOL,2315 IRA RD,BATH,OH,44210,SUMMIT,330-666-1118,test@oclqs.org,Licensed School-Based Preschool,0,2011-09-24,,,,,N
500039,OLD WEST END DAYCARE CENTER II/OLD WEST END DAY CARE CENTER INC.,1723 BROADWAY,TOLEDO,OH,43609,LUCAS,419-724-3191,oldwestenddc@yahoo.com,Licensed Child Care Center,1,2011-02-07,,PATRICIA DUMBUYA,,,Y
1000019799,OLDE ORCHARD ALT ELEMENTARY SCHOOL,800 MCNAUGHTEN RD,COLUMBUS,OH,43213,FRANKLIN,614-365-5388,rpalmer3926@columbus.k12.oh.us,Licensed School-Age Child Care,3,2012-08-21,,,,,Y
1200022541,OLDE ORCHARD ALT ELEMENTARY SCHOOL,800 MCNAUGHTEN RD,COLUMBUS,OH,43213,FRANKLIN,,rpalmer3926@columbus.k12.oh.us,Licensed School-Based Preschool,3,2020-10-19,,,,,Y
2230028703,OLEC PREP ACADEMY,1533 CLEVELAND AVE,COLUMBUS,OH,43211,FRANKLIN,614-806-6577,olecprepacademy@gmail.com,Licensed Child Care Center,3,2023-09-01,,,,,Y
409829,OLENTANGY MEADOWS Y-CLUB,8950 EMERALD HILL DRIVE,LEWIS CENTER,OH,43035,DELAWARE,614-839-9622,hnapier@ymcacolumbus.org,Licensed Child Care Center,2,2006-08-23,,David Ingram,,,Y
1000021034,OLENTANGY PRESCHOOL AT DACC,4565 COLUMBUS PIKE,DELAWARE,OH,43015,DELAWARE,,test@oclqs.org,Licensed School-Based Preschool,3,2016-09-09,,,,,N
1170015776,OLENTANGY SHANAHAN PRESCHOOL,814 SHANAHAN RD STE 100,LEWIS CENTER,OH,43035,DELAWARE,,,Licensed School-Based Preschool,3,2017-08-15,,,,,N
2240031040,OLI TOTS CHILDCARE,4834 PROSPERITY PLACE #1,CINCINNATI,OH,45238,HAMILTON,513-477-3878,oli.tots3@gmail.com,Licensed Type B Family Child Care Home,1,2025-01-13,,,,,Y
300860,OLIVE TREE CARE,637 NORTH MARKET STREET,LOUDONVILLE,OH,44842,ASHLAND,419-994-2080,sprengkr@yahoo.com,Licensed Child Care Center,0,2016-08-15,,KRISTY SPRENG,,,Y
1000019038,OLIVER HAZARD PERRY ELEMENTARY SCHOOL,18400 SCHENELY AVE,CLEVELAND,OH,44119,CUYAHOGA,216-481-7528,test@oclqs.org,Licensed School-Based Preschool,3,2011-09-24,,,,,Y
501158,OLIVET CHRISTIAN NURSERY SCHOOL,5840 MONROE ST,SYLVANIA,OH,43560,LUCAS,419-882-4616,ocns@bex.net,Licensed Child Care Center,0,1986-09-18,,JENNIFER CROOKS,,,N
300290,OLMSTED COMMUNITY OUTREACH,26450 BAGLEY ROAD,OLMSTED FALLS,OH,44138,CUYAHOGA,440-782-1626,office@ocoutreach.org,Licensed Child Care Center,0,2012-03-26,,DONNA WINTER,Amy Hanratty,,N
304449,OLMSTED COMMUNITY PRESCHOOL,7853 MAIN ST,OLMSTED FALLS,OH,44138,CUYAHOGA,440-235-3869,preschool@olmstedchurch.org,Licensed Child Care Center,0,1995-05-03,,MELANIE REYNOLDS,,,N
1000018633,OLMSTED FALLS EARLY CHILDHOOD CENTER,7105 FITCH RD,OLMSTED,OH,44138,CUYAHOGA,440-427-6360,test@oclqs.org,Licensed School-Based Preschool,3,2011-09-24,,,,,N
937537014,"OMAN, CHAREE",85 WHITNEY DR,FREMONT,OH,43420,SANDUSKY,567-525-2350,charee_nichole22@yahoo.com,Licensed Type B Family Child Care Home,0,2014-01-01,,,,,Y
2170015900,ON PURPOSE ACADEMY AND MENTORING CENTER,51 BEST STREET,DAYTON,OH,45405,MONTGOMERY,937-673-6988,kjarvis@topsadvantage.org,Licensed Child Care Center,3,2017-11-21,,KIMBERLY JARVIS,,,Y
100432,ONCE UPON A DAYCARE & PRESCHOOL CENTER,1033 E. TURKEYFOOT LAKE RD.,AKRON,OH,44312,SUMMIT,330-990-1466,onceuponadaycare1@gmail.com,Licensed Child Care Center,0,2016-11-21,,Rosemary Ebner,,,Y
200796,ONE HOPE LEARNING CENTER,1221 W MAIN ST,TIPP CITY,OH,45371,MIAMI,937-667-4013,director@one-hope.church,Licensed Child Care Center,0,1977-06-21,,Hannah Walker,Karen Allore,,Y
503196,O'NEAL AND HOWARD HEAD START,1825 REESE AVE.,LIMA,OH,45804,ALLEN,419-227-2586,twynn@wocap.org,Licensed Child Care Center,3,2003-10-01,,Kim Schultheis,Monica Glenn,,N
2200022394,ONNA'S MODERN LOVE CHILDCARE,100 FILLMORE ST,DAYTON,OH,45410,MONTGOMERY,937-204-4549,knightonna305@gmail.com,Licensed Type B Family Child Care Home,1,2021-05-10,,,,,Y
1000018908,ONTARIO PRIMARY SCHOOL,2302 WADE AVE,ASHTABULA,OH,44004,ASHTABULA,440-992-1210,test@oclqs.org,Licensed School-Based Preschool,3,2011-09-24,,,,,N
2250032017,ONTARIO Y KIDS CLUB,426 SHELBY-ONTARIO RD,ONTARIO,OH,44906,RICHLAND,419-522-3511,ykidsclub@ymcanco.org,Licensed Child Care Center,3,2025-08-20,2026-08-19,Ashten vavra,Nicolle Cherry,,Y
2200022238,OPEN AIR VILLAGE,815 LIVERMORE ST,YELLOW SPRINGS,OH,45387,GREENE,937-602-1032,openairvillage@gmail.com,Licensed Child Care Center,0,2020-09-14,,Nicole Gay,,,N
2240029827,OPEN ARMS BRILLIANT MINDS EARLY CARE AND EDUCATION,1017 W SYLVANIA AVE,TOLEDO,OH,43612,LUCAS,419-720-4308,openarmsbrilliantminds@gmail.com,Licensed Child Care Center,1,2024-10-04,,Kaylon Hughes,,,Y
2170014366,OPEN ARMS LEARNING ACADEMY,5379 VINEWOOD CT,COLUMBUS,OH,43229,FRANKLIN,614-329-5157,openarmslc@yahoo.com,Licensed Type B Family Child Care Home,2,2017-03-01,,,,,Y
1000017691,OPEN DOOR CHRISTIAN SCHOOLS,8287 W RIDGE RD,ELYRIA,OH,44035,LORAIN,440-322-6386,test@oclqs.org,Licensed School-Based Preschool,0,2011-09-24,,,,,N
300699,OPEN DOORS ACADEMY - BAUMGARDNER,3665 MONTICELLO BLVD.,CLEVELAND HEIGHTS,OH,44121,CUYAHOGA,937-408-6375,lrhodes@odacle.org,Licensed Child Care Center,0,2015-08-03,,,,,N
300549,OPEN DOORS ACADEMY - MIDTOWN,1417 EAST 36TH STREET,CLEVELAND,OH,44114,CUYAHOGA,937-408-6375,lrhodes@odacle.org,Licensed Child Care Center,0,2014-04-24,,Kyra Cutsail,,,N
300764,OPEN DOORS ACADEMY - ORCHARD STEM,4200 BAILEY AVENUE,CLEVELAND,OH,44113,CUYAHOGA,937-408-6375,lrhodes@odacle.org,Licensed Child Care Center,0,2016-02-08,,Niqira Cammon,,,N
300701,OPEN DOORS ACADEMY E PREP WOODLAND HILLS,9201 CRANE AVENUE,CLEVELAND,OH,44105,CUYAHOGA,937-408-6375,lrhodes@odacle.org,Licensed Child Care Center,0,2015-08-03,,,,,N
300854,OPEN DOORS ACADEMY EUCLID MIDDLE SCHOOL,711 EAST 222ND STREET,EUCLID,OH,44123,CUYAHOGA,937-408-6375,lrhodes@odacle.org,Licensed Child Care Center,0,2010-01-12,,Corey Brooks,,,N
2190020513,OPEN DOORS ACADEMY ST. PAUL'S,2747 FAIRMOUNT BLVD,CLEVELAND HEIGHTS,OH,44106,CUYAHOGA,937-408-6375,lrhodes@odacle.org,Licensed Child Care Center,0,2019-09-16,,Dontavia Winston,,,N
2230028724,OPEN DOORS ACADEMY- CITIZENS SOUTHEAST,15700 LOTUS DR.,CLEVELAND,OH,44128,CUYAHOGA,216-229-1900,lrhodes@odacle.org,Licensed Child Care Center,0,2023-10-01,,Savanna Gonzalez,,,N
2230028725,OPEN DOORS ACADEMY- EUCLID SHOREVIEW ELEMENTARY,490 E. 260TH ST,EUCLID,OH,44132,CUYAHOGA,216-229-1900,lrhodes@odacle.org,Licensed Child Care Center,0,2023-10-15,,Hannah Oberg,,,N
2230028693,OPEN DOORS ACADEMY-ANTON GRDINA,2955 E. 71ST,CLEVELAND,OH,44104,CUYAHOGA,216-229-1900,lrhodes@odacle.org,Licensed Child Care Center,0,2023-10-01,,Takira Doss-Pritchett,,,N
2210025124,OPEN DOORS ACADEMY-GLENVILLE,12523 WOODSIDE AVENUE,CLEVELAND,OH,44108,CUYAHOGA,937-408-6375,lrhodes@odacle.org,Licensed Child Care Center,0,2021-10-18,,,,,N
2230028869,OPEN HEARTS 2 CHILDCARE,2704 W.CENTRAL,TOLEDO,OH,43606,LUCAS,419-279-4460,openhearts2childcarecenter@gmail.com,Licensed Child Care Center,1,2023-12-01,,Vontija Townsend,,,Y
1000018268,ORANGE INCLUSIVE PRESCHOOL,32000 CHAGRIN BLVD,PEPPER PIKE,OH,44124,CUYAHOGA,216-831-8600,smcwharter@shawnee.edu,Licensed School-Based Preschool,0,2011-09-24,,,,,N
1000020160,ORCHARD SCHOOL,4200 BAILEY AVE,CLEVELAND,OH,44113,CUYAHOGA,216-838-7352,test@oclqs.org,Licensed School-Based Preschool,3,2013-01-30,,,,,Y
2230027725,ORIGINS SCHOOL OF LEARNING,10531 JEROME ROAD,PLAIN CITY,OH,43064,UNION,614-793-0871,origins.dubkey@gmail.com,Licensed Child Care Center,0,2023-08-23,,,,,N
989029629,"ORR, LINDA",110 E. 211 ST,EUCLID,OH,44123,CUYAHOGA,216-298-3532,orrlinda89@yahoo.com,Licensed Type B Family Child Care Home,1,2014-01-01,,,,,Y
915071633,"ORTEGA, GISELLE",5108 RENMILL DR,HILLIARD,OH,43026,FRANKLIN,614-907-6702,ortegagiselle@hotmail.com,Licensed Type B Family Child Care Home,1,2014-01-01,,,,,N
409387,OSU CHILD CARE CENTER-BUCKEYE VILLAGE,2724 DEFIANCE DR,COLUMBUS,OH,43210,FRANKLIN,614-292-4453,young.1164@osu.edu,Licensed Child Care Center,0,2005-01-18,,PAULA YOUNG,,,Y
2230028720,OTERO'S LITTLE BUMBLEBEE DAYCARE,1713 E 30TH STREET,LORAIN,OH,44055,LORAIN,440-597-8550,oterojasmin@gmail.com,Licensed Type B Family Child Care Home,1,2023-11-28,,,,,Y
1250032558,OTIS ELEMENTARY PRESCHOOL,718 N BRUSH ST,FREMONT,OH,43420,SANDUSKY,,,Licensed School-Based Preschool,0,2025-08-19,2026-08-18,,,,N
1000019823,OTSEGO ELEMENTARY SCHOOL,18505 TONTOGANY CREEK ROAD,TONTOGANY,OH,43565,WOOD,419-823-4381,test@oclqs.org,Licensed School-Based Preschool,3,2012-08-27,,,,,N
503724,OTTAWA HEAD START,1205 E. THIRD,OTTAWA,OH,45875,PUTNAM,419-523-3228,asteinman@hhwpcac.com,Licensed Child Care Center,3,2007-05-07,,Ruth Whited,,,N
1000021081,OTTAWA RIVER ELEMENTARY SCHOOL,4747 290TH ST,TOLEDO,OH,43611,LUCAS,419-671-6350,test@oclqs.org,Licensed School-Based Preschool,3,2016-11-03,,,,,Y
1000019317,OTTAWA-GLANDORF  SCHOOL,630 GLENDALE AVE,OTTAWA,OH,45875,PUTNAM,419-523-5702,test@oclqs.org,Licensed School-Based Preschool,3,2011-09-24,,,,,N
2250031633,OUR BLESSED BEGINNINGS ACADEMY,287 CINCINNATI AVE.,XENIA,OH,45385,GREENE,937-562-3012,blessedbeginnings2024@gmail.com,Licensed Child Care Center,0,2025-06-18,2026-06-17,Deborah Williams,,,Y
2240031314,OUR BUSY BEE'ZZ CHILDCARE & EDUCATION CENTER LLC,2475 WEST GALBRAITH RD,CINCINNATI,OH,45239,HAMILTON,513-254-1695,ourbusybeezz.edu@gmail.com,Licensed Child Care Center,0,2025-04-04,2026-04-03,,,,Y
2240030769,OUR COMMUNITY CHILD CARE CENTER,9250 MILES PARK AVE,CLEVELAND,OH,44105,CUYAHOGA,216-331-2899,ourcommunityccc@yahoo.com,Licensed Child Care Center,1,2024-12-01,,LAURA PARKER,,,Y
2240030410,OUR EXPERIENCE LEARNING CENTER,4080 E MAIN STREET,WHITEHALL,OH,43213,FRANKLIN,614-616-4900,ourexperiencelearningcenter@gmail.com,Licensed Child Care Center,1,2024-11-13,,Sitoya Suber,,,Y
200585,OUR FATHER CHILDREN'S CENTER,11505 LINCOLNSHIRE,FOREST PARK,OH,45240,HAMILTON,513-348-8036,ofccenter314@gmail.com,Licensed Child Care Center,1,2014-03-20,,Dominique Glenn,EVETTE GRAYSON,,N
503981,"OUR FIRST LOVE, LLC",522 E. BROADWAY,TOLEDO,OH,43605,LUCAS,419-720-6820,ourfirstlove2019@gmail.com,Licensed Child Care Center,3,2009-09-10,,MARY ROBINSON,JANELL MARSENBURG,,Y
2200023291,OUR FUTURE IS BRIGHT CHILD CARE,712 BARBARA AVE,AKRON,OH,44306,SUMMIT,330-255-9067,ourfutureisbright91@gmail.com,Licensed Type B Family Child Care Home,2,2021-01-14,,,,,Y
2230027563,OUR JOYFUL JOURNEY,904 UTICA AVE,AKRON,OH,44312,SUMMIT,330-472-8441,ourjoyfuljourney904@gmail.com,Licensed Type B Family Child Care Home,0,2023-11-01,,,,,Y
400942,"OUR KIDZ EARLY CHILDHOOD CENTER, INC-ELR",4855 PINTRAIL CREEK DR,CANAL WINCHESTER,OH,43110,FRANKLIN,614-253-1234,ourkidzec@yahoo.com,Licensed Child Care Center,3,2011-09-01,,Tamara Owens,WILBERT OWENS,,Y
1170016584,OUR LADY OF ANGELS,3644 ROCKY RIVER DR,CLEVELAND,OH,44111,CUYAHOGA,,kkrupar@olangels.org,Licensed School-Based Preschool,0,2018-08-23,,,,,N
1000019153,OUR LADY OF BETHLEHEM,4567 OLENTANGY RIVER RD,COLUMBUS,OH,43214,FRANKLIN,614-459-8285,test@oclqs.org,Licensed School-Based Preschool,0,2011-09-24,,,,,N
1000019152,OUR LADY OF BETHLEHEM,4567 OLENTANGY RIVER RD,COLUMBUS,OH,43214,FRANKLIN,614-459-8285,test@oclqs.org,Licensed School-Age Child Care,0,2011-09-24,,,,,N
1000020514,OUR LADY OF CONSOLATION,401 CLAY ST,CAREY,OH,43316,WYANDOT,419-396-6166,test@oclqs.org,Licensed School-Based Preschool,0,2014-09-24,,,,,N
1000018161,OUR LADY OF MT CARMEL PARISH,1355 W 70TH ST,CLEVELAND,OH,44102,CUYAHOGA,216-281-7146,scheneks@olmc-cleveland.org,Licensed School-Based Preschool,3,2011-09-24,,,,,Y
1000019870,OUR LADY OF PERPETUAL HELP,3752 BROADWAY,GROVE CITY,OH,43123,FRANKLIN,614-875-6779,test@oclqs.org,Licensed School-Age Child Care,0,2012-11-02,,,,,Y
1000017817,OUR LADY OF PERPETUAL HELP,3752 BROADWAY,GROVE CITY,OH,43123,FRANKLIN,614-875-6779,test@oclqs.org,Licensed School-Based Preschool,3,2012-09-24,,,,,Y
1000017990,OUR LADY OF PERPETUAL HELP,2255 CENTRAL GRV,TOLEDO,OH,43614,LUCAS,419-382-5696,test@oclqs.org,Licensed School-Based Preschool,0,2011-09-24,,,,,N
1000017898,OUR LADY OF THE ELMS,1375 W EXCHANGE ST,AKRON,OH,44313,SUMMIT,330-864-7210,test@oclqs.org,Licensed School-Based Preschool,0,2011-09-24,,,,,N
1000020399,OUR LADY OF THE LAKE SCHOOL,175 E 200TH ST,EUCLID,OH,44119,CUYAHOGA,216-481-6824,,Licensed School-Based Preschool,0,2014-08-28,,,,,N
1170016185,OUR LADY OF VICTORY,808 NEEB RD,CINCINNATI,OH,45233,HAMILTON,,test@oclqs.org,Licensed School-Based Preschool,0,2017-08-23,,,,,N
1190020768,OUR LADY OF VISITATION,3172 SOUTH RD,CINCINNATI,OH,45248,HAMILTON,,test@oclqs.org,Licensed School-Based Preschool,0,2020-09-02,,,,,N
2230027933,OUR LITTLE EINSTEINS CHILD CARE,5130 SEDALIA DRIVE,COLUMBUS,OH,43232,FRANKLIN,614-806-6211,ajporterchildcare@gmail.com,Licensed Child Care Center,1,2023-06-12,,Jasmine Porter,Antony Porter,Altrenia Alexander,Y
2250031391,OUR LITTLE SUNSHINE,12909 LENCRAVE,CLEVELAND,OH,44105,CUYAHOGA,216-414-9844,ourlittlesunshinehome@gmail.com,Licensed Type A Family Child Care Home,2,2025-05-13,2026-05-12,casandra james,,,Y
2240029512,OUR OWN SPACE,825 E LIVINGSTON AVE,COLUMBUS,OH,43205,FRANKLIN,614-887-6886,ourownspacellc@gmail.com,Licensed Child Care Center,1,2024-03-07,,,,,Y
2190020547,OUR PLAY STATION LLC,520 N NELSON RD,COLUMBUS,OH,43219,FRANKLIN,614-826-2222,kidsrfirst51@gmail.com,Licensed Child Care Center,1,2020-02-24,,SAmira Mohamud,,,Y
301320,OUR REDEEMER LUTHERAN CHURCH PRESCHOOL,7196 SOM CENTER RD,SOLON,OH,44139,CUYAHOGA,440-248-4066,jwmitchell919@gmail.com,Licensed Child Care Center,0,1977-05-13,,Brianne Edens,,,N
2180017887,OUR STAR KIDS LEARNING CENTER LLC,1000 PARSONS AVE,COLUMBUS,OH,43206,FRANKLIN,614-549-7238,ourstarkids1@gmail.com,Licensed Child Care Center,1,2018-09-17,,Mohamed Bilal,,,Y
2210025472,OUR TIME CHILDREN LEARNING CENTER,2041 BROADHURST AVE,CINCINNATI,OH,45240,HAMILTON,513-373-6655,ourtimechildrenlearning@gmail.com,Licensed Type B Family Child Care Home,2,2022-02-22,,,,,Y
100105,OUR TRIBAL EARLY CHILDHOOD EDUCATION CENTER LLC,1480 EASTWOOD AVE,AKRON,OH,44305,SUMMIT,330-733-8300,ourtribalececenter@gmail.com,Licensed Child Care Center,3,2011-11-23,,Tyonna Masten,RaJanae Brown,SHANEL BROWN,Y
2230028085,"OURDAY PRESCHOOL, LLC",51 N. STATE STREET,WESTERVILLE,OH,43081,FRANKLIN,614-882-4416,odps@messiahumc.net,Licensed Child Care Center,0,2023-09-29,,Deborah Nofziger,,,N
503878,OUT AND ABOUT PRESCHOOL,6777 S. ST. RTE 19,BLOOMVILLE,OH,44818,SENECA,419-435-3915,lrose@senecacountyparks.com,Licensed Child Care Center,0,2007-08-24,,LINDA ROSE,,,N
405149,OUTREACH CHRISTIAN PRESCHOOL,20 S THIRD ST,NEW ALBANY,OH,43054,FRANKLIN,614-855-4100,ocpnapreschool@gmail.com,Licensed Child Care Center,0,1995-09-28,,LYNN REID,JULIE BOUZA,,N
410340,OVER THE RAINBOW CHILDREN'S CENTER,101 LOIS LANE,PATASKALA,OH,43062,LICKING,740-964-6871,otrainbow123@aol.com,Licensed Child Care Center,0,2008-01-28,,,,,Y
500321,OVER THE RAINBOW EARLY LEARNING CENTER-SPRINGFIELD,1809 MCCORD RD,TOLEDO,OH,43615,LUCAS,419-867-0057,otr112015@gmail.com,Licensed Child Care Center,2,2015-12-26,,GRETCHEN MILLER,,,Y
500193,OVER THE RAINBOW EARLYLEARNING CENTER,6765 BRINT RD,SYLVANIA,OH,43560,LUCAS,419-882-0734,otr0902@gmail.com,Licensed Child Care Center,2,2013-08-08,,TANYA LEDERMAN,,,Y
2210025556,OVER THE RAINBOW LEARNING CENTER,3108 DEWBOURNE DR,REYNOLDSBURG,OH,43068,FRANKLIN,614-314-7843,overtherainbow392@gmail.com,Licensed Type B Family Child Care Home,1,2022-06-21,,,,,Y
400009,OVERBROOK WEEKDAY PRESCHOOL,4131 N HIGH ST,COLUMBUS,OH,43214,FRANKLIN,614-261-1029,info@overbrookpreschool.com,Licensed Child Care Center,3,1970-06-30,,ROBYN BALLY,,,N
403253,OVERFIELD EARLY CHILDHOOD PROGRAM INC,172 SOUTH RIDGE AVENUE,TROY,OH,45373,MIAMI,937-339-5111,office@overfield.org,Licensed Child Care Center,0,1989-08-24,,Erin Johnston,,,Y
1000019876,OVERLOOK ELEMENTARY SCHOOL,650 BROAD ST,WADSWORTH,OH,44281,MEDINA,330-335-1420,test@oclqs.org,Licensed School-Based Preschool,3,2012-10-23,,,,,N
503487,OWENS COMMUNITY COLLEGE EARLY LEARNING CTR,3200 BRIGHT RD,FINDLAY,OH,45840,HANCOCK,567-429-3159,elizabeth_kutschbach@owens.edu,Licensed Child Care Center,3,2006-01-13,,Elizabeth Kutschbach,,,Y
2230027494,OWLS ACRE MONTESSORI,1458 TIKI LANE,LANCASTER,OH,43130,FAIRFIELD,740-687-1635,conniesiegle@hotmail.com,Licensed Child Care Center,1,2023-04-24,,michelle cordle,,,Y
1000021058,OXFORD ELEMENTARY SCHOOL,939 QUILLIAMS RD,CLEVELAND HEIGHTS,OH,44121,CUYAHOGA,,t_taylor@chuh.org,Licensed School-Based Preschool,3,2016-08-17,,,,,Y
200704,OXFORD PARKS & RECREATION DEPARTMENT PRESCHOOL,6025 FAIRFIELD RD,OXFORD,OH,45056,BUTLER,513-523-6314,smartin@cityofoxford.org,Licensed Child Care Center,0,1975-11-27,,Stefanie Martin,BETSY JONES,,N
1000019853,OYLER SCHOOL,2121 HATMAKER ST,CINCINNATI,OH,45204,HAMILTON,513-363-4100,test@oclqs.org,Licensed School-Based Preschool,3,2012-08-22,,,,,Y
2240030154,PAIDEIA PREP,4300 CHIEF WOODS LN,MORAINE,OH,45439,MONTGOMERY,800-684-7983,taylor@paideiaprep.com,Licensed Child Care Center,0,2025-09-23,2026-09-22,Taylor Simpson,,,Y
300136,PAINESVILLE CHRISTIAN ACADEMY,6235 CHESTNUT ST,PAINESVILLE,OH,44077,LAKE,440-352-4516,painesvillechristianinfo@gmail.com,Licensed Child Care Center,0,1971-03-21,,Donna Reynolds,,,Y
1000019544,PAINT VALLEY ELEMENTARY,7454 US HIGHWAY 50 W,BAINBRIDGE,OH,45612,ROSS,,test@oclqs.org,Licensed School-Based Preschool,3,2011-09-24,,,,,Y
1180018286,PALM ELEMENTARY SCHOOL,2319 E 34TH ST,LORAIN,OH,44055,LORAIN,440-830-4026,test@oclqs.org,Licensed School-Based Preschool,3,2018-08-17,,,,,N
985597980,PAMELA CARTER,225 BORDER ST.,COLUMBUS,OH,43207,FRANKLIN,937-838-1183,pdcarter64@gmail.com,Licensed Type B Family Child Care Home,1,2014-01-01,,,,,Y
